"","date_full","day","hour","sonde","value","variety","culture","rep"
"5383","10.11.2022 10:15","10.11.2022","10:15:00","T_7",11.510468,"4","asso","1"
"5384","10.11.2022 10:30","10.11.2022","10:30:00","T_7",12.429732,"4","asso","1"
"5385","10.11.2022 10:45","10.11.2022","10:45:00","T_7",12.899356,"4","asso","1"
"5386","10.11.2022 11:00","10.11.2022","11:00:00","T_7",13.01926,"4","asso","1"
"5387","10.11.2022 11:15","10.11.2022","11:15:00","T_7",13.289044,"4","asso","1"
"5388","10.11.2022 11:30","10.11.2022","11:30:00","T_7",13.678732,"4","asso","1"
"5389","10.11.2022 11:45","10.11.2022","11:45:00","T_7",13.91854,"4","asso","1"
"5390","10.11.2022 12:00","10.11.2022","12:00:00","T_7",14.088404,"4","asso","1"
"5391","10.11.2022 12:15","10.11.2022","12:15:00","T_7",14.408148,"4","asso","1"
"5392","10.11.2022 12:30","10.11.2022","12:30:00","T_7",14.558028,"4","asso","1"
"5393","10.11.2022 12:45","10.11.2022","12:45:00","T_7",14.997676,"4","asso","1"
"5394","10.11.2022 13:00","10.11.2022","13:00:00","T_7",15.697116,"4","asso","1"
"5395","10.11.2022 13:15","10.11.2022","13:15:00","T_7",15.856988,"4","asso","1"
"5396","10.11.2022 13:30","10.11.2022","13:30:00","T_7",15.66714,"4","asso","1"
"5397","10.11.2022 13:45","10.11.2022","13:45:00","T_7",14.757868,"4","asso","1"
"5398","10.11.2022 14:00","10.11.2022","14:00:00","T_7",14.548036,"4","asso","1"
"5399","10.11.2022 14:15","10.11.2022","14:15:00","T_7",14.578012,"4","asso","1"
"5400","10.11.2022 14:30","10.11.2022","14:30:00","T_7",14.488084,"4","asso","1"
"5401","10.11.2022 14:45","10.11.2022","14:45:00","T_7",14.308228,"4","asso","1"
"5402","10.11.2022 15:00","10.11.2022","15:00:00","T_7",14.138364,"4","asso","1"
"5403","10.11.2022 15:15","10.11.2022","15:15:00","T_7",14.158348,"4","asso","1"
"5404","10.11.2022 15:30","10.11.2022","15:30:00","T_7",14.238284,"4","asso","1"
"5405","10.11.2022 15:45","10.11.2022","15:45:00","T_7",14.328212,"4","asso","1"
"5406","10.11.2022 16:00","10.11.2022","16:00:00","T_7",14.56802,"4","asso","1"
"5407","10.11.2022 16:15","10.11.2022","16:15:00","T_7",14.288244,"4","asso","1"
"5408","10.11.2022 16:30","10.11.2022","16:30:00","T_7",12.51966,"4","asso","1"
"5409","10.11.2022 16:45","10.11.2022","16:45:00","T_7",11.57042,"4","asso","1"
"5410","10.11.2022 17:00","10.11.2022","17:00:00","T_7",10.960908,"4","asso","1"
"5411","10.11.2022 17:15","10.11.2022","17:15:00","T_7",10.27146,"4","asso","1"
"5412","10.11.2022 17:30","10.11.2022","17:30:00","T_7",9.741884,"4","asso","1"
"5413","10.11.2022 17:45","10.11.2022","17:45:00","T_7",9.352196,"4","asso","1"
"5414","10.11.2022 18:00","10.11.2022","18:00:00","T_7",9.292244,"4","asso","1"
"5415","10.11.2022 18:15","10.11.2022","18:15:00","T_7",9.891764,"4","asso","1"
"5416","10.11.2022 18:30","10.11.2022","18:30:00","T_7",10.101596,"4","asso","1"
"5417","10.11.2022 18:45","10.11.2022","18:45:00","T_7",10.32142,"4","asso","1"
"5418","10.11.2022 19:00","10.11.2022","19:00:00","T_7",10.431332,"4","asso","1"
"5419","10.11.2022 19:15","10.11.2022","19:15:00","T_7",10.441324,"4","asso","1"
"5420","10.11.2022 19:30","10.11.2022","19:30:00","T_7",10.4713,"4","asso","1"
"5421","10.11.2022 19:45","10.11.2022","19:45:00","T_7",10.42134,"4","asso","1"
"5422","10.11.2022 20:00","10.11.2022","20:00:00","T_7",10.32142,"4","asso","1"
"5423","10.11.2022 20:15","10.11.2022","20:15:00","T_7",10.27146,"4","asso","1"
"5424","10.11.2022 20:30","10.11.2022","20:30:00","T_7",10.281452,"4","asso","1"
"5425","10.11.2022 20:45","10.11.2022","20:45:00","T_7",10.051636,"4","asso","1"
"5426","10.11.2022 21:00","10.11.2022","21:00:00","T_7",9.582012,"4","asso","1"
"5427","10.11.2022 21:15","10.11.2022","21:15:00","T_7",8.432932,"4","asso","1"
"5428","10.11.2022 21:30","10.11.2022","21:30:00","T_7",7.703516,"4","asso","1"
"5429","10.11.2022 21:45","10.11.2022","21:45:00","T_7",7.553636,"4","asso","1"
"5430","10.11.2022 22:00","10.11.2022","22:00:00","T_7",7.783452,"4","asso","1"
"5431","10.11.2022 22:15","10.11.2022","22:15:00","T_7",8.003276,"4","asso","1"
"5432","10.11.2022 22:30","10.11.2022","22:30:00","T_7",8.592804,"4","asso","1"
"5433","10.11.2022 22:45","10.11.2022","22:45:00","T_7",9.142364,"4","asso","1"
"5434","10.11.2022 23:00","10.11.2022","23:00:00","T_7",9.452116,"4","asso","1"
"5435","10.11.2022 23:15","10.11.2022","23:15:00","T_7",9.631972,"4","asso","1"
"5436","10.11.2022 23:30","10.11.2022","23:30:00","T_7",9.731892,"4","asso","1"
"5437","10.11.2022 23:45","10.11.2022","23:45:00","T_7",9.77186,"4","asso","1"
"5438","11.11.2022 00:00","11.11.2022","00:00:00","T_7",9.841804,"4","asso","1"
"5439","11.11.2022 00:15","11.11.2022","00:15:00","T_7",9.811828,"4","asso","1"
"5440","11.11.2022 00:30","11.11.2022","00:30:00","T_7",9.781852,"4","asso","1"
"5441","11.11.2022 00:45","11.11.2022","00:45:00","T_7",9.77186,"4","asso","1"
"5442","11.11.2022 01:00","11.11.2022","01:00:00","T_7",9.731892,"4","asso","1"
"5443","11.11.2022 01:15","11.11.2022","01:15:00","T_7",9.811828,"4","asso","1"
"5444","11.11.2022 01:30","11.11.2022","01:30:00","T_7",9.801836,"4","asso","1"
"5445","11.11.2022 01:45","11.11.2022","01:45:00","T_7",9.851796,"4","asso","1"
"5446","11.11.2022 02:00","11.11.2022","02:00:00","T_7",9.811828,"4","asso","1"
"5447","11.11.2022 02:15","11.11.2022","02:15:00","T_7",9.601996,"4","asso","1"
"5448","11.11.2022 02:30","11.11.2022","02:30:00","T_7",9.27226,"4","asso","1"
"5449","11.11.2022 02:45","11.11.2022","02:45:00","T_7",8.882572,"4","asso","1"
"5450","11.11.2022 03:00","11.11.2022","03:00:00","T_7",8.9725,"4","asso","1"
"5451","11.11.2022 03:15","11.11.2022","03:15:00","T_7",9.042444,"4","asso","1"
"5452","11.11.2022 03:30","11.11.2022","03:30:00","T_7",9.192324,"4","asso","1"
"5453","11.11.2022 03:45","11.11.2022","03:45:00","T_7",9.012468,"4","asso","1"
"5454","11.11.2022 04:00","11.11.2022","04:00:00","T_7",8.552836,"4","asso","1"
"5455","11.11.2022 04:15","11.11.2022","04:15:00","T_7",8.462908,"4","asso","1"
"5456","11.11.2022 04:30","11.11.2022","04:30:00","T_7",8.02326,"4","asso","1"
"5457","11.11.2022 04:45","11.11.2022","04:45:00","T_7",6.994084,"4","asso","1"
"5458","11.11.2022 05:00","11.11.2022","05:00:00","T_7",6.5064744,"4","asso","1"
"5459","11.11.2022 05:15","11.11.2022","05:15:00","T_7",6.2077136,"4","asso","1"
"5460","11.11.2022 05:30","11.11.2022","05:30:00","T_7",6.2966424,"4","asso","1"
"5461","11.11.2022 05:45","11.11.2022","05:45:00","T_7",6.4175456,"4","asso","1"
"5462","11.11.2022 06:00","11.11.2022","06:00:00","T_7",6.7033168,"4","asso","1"
"5463","11.11.2022 06:15","11.11.2022","06:15:00","T_7",6.4914864,"4","asso","1"
"5464","11.11.2022 06:30","11.11.2022","06:30:00","T_7",6.534452,"4","asso","1"
"5465","11.11.2022 06:45","11.11.2022","06:45:00","T_7",7.034052,"4","asso","1"
"5466","11.11.2022 07:00","11.11.2022","07:00:00","T_7",7.103996,"4","asso","1"
"5467","11.11.2022 07:15","11.11.2022","07:15:00","T_7",6.984092,"4","asso","1"
"5468","11.11.2022 07:30","11.11.2022","07:30:00","T_7",6.864188,"4","asso","1"
"5469","11.11.2022 07:45","11.11.2022","07:45:00","T_7",6.57442,"4","asso","1"
"5470","11.11.2022 08:00","11.11.2022","08:00:00","T_7",6.77426,"4","asso","1"
"5471","11.11.2022 08:15","11.11.2022","08:15:00","T_7",7.783452,"4","asso","1"
"5472","11.11.2022 08:30","11.11.2022","08:30:00","T_7",8.37298,"4","asso","1"
"5473","11.11.2022 08:45","11.11.2022","08:45:00","T_7",8.832612,"4","asso","1"
"5474","11.11.2022 09:00","11.11.2022","09:00:00","T_7",9.102396,"4","asso","1"
"5475","11.11.2022 09:15","11.11.2022","09:15:00","T_7",9.492084,"4","asso","1"
"5476","11.11.2022 09:30","11.11.2022","09:30:00","T_7",9.641964,"4","asso","1"
"5477","11.11.2022 09:45","11.11.2022","09:45:00","T_7",9.861788,"4","asso","1"
"5478","11.11.2022 10:00","11.11.2022","10:00:00","T_7",10.061628,"4","asso","1"
"5479","11.11.2022 10:15","11.11.2022","10:15:00","T_7",10.17154,"4","asso","1"
"5480","11.11.2022 10:30","11.11.2022","10:30:00","T_7",10.4713,"4","asso","1"
"5481","11.11.2022 10:45","11.11.2022","10:45:00","T_7",10.811028,"4","asso","1"
"5482","11.11.2022 11:00","11.11.2022","11:00:00","T_7",11.030852,"4","asso","1"
"5483","11.11.2022 11:15","11.11.2022","11:15:00","T_7",11.2207,"4","asso","1"
"5484","11.11.2022 11:30","11.11.2022","11:30:00","T_7",11.700316,"4","asso","1"
"5485","11.11.2022 11:45","11.11.2022","11:45:00","T_7",11.950116,"4","asso","1"
"5486","11.11.2022 12:00","11.11.2022","12:00:00","T_7",12.329812,"4","asso","1"
"5487","11.11.2022 12:15","11.11.2022","12:15:00","T_7",12.479692,"4","asso","1"
"5488","11.11.2022 12:30","11.11.2022","12:30:00","T_7",12.349796,"4","asso","1"
"5489","11.11.2022 12:45","11.11.2022","12:45:00","T_7",12.559628,"4","asso","1"
"5490","11.11.2022 13:00","11.11.2022","13:00:00","T_7",12.699516,"4","asso","1"
"5491","11.11.2022 13:15","11.11.2022","13:15:00","T_7",12.489684,"4","asso","1"
"5492","11.11.2022 13:30","11.11.2022","13:30:00","T_7",12.66954,"4","asso","1"
"5493","11.11.2022 13:45","11.11.2022","13:45:00","T_7",13.06922,"4","asso","1"
"5494","11.11.2022 14:00","11.11.2022","14:00:00","T_7",12.959308,"4","asso","1"
"5495","11.11.2022 14:15","11.11.2022","14:15:00","T_7",13.209108,"4","asso","1"
"5496","11.11.2022 14:30","11.11.2022","14:30:00","T_7",13.26906,"4","asso","1"
"5497","11.11.2022 14:45","11.11.2022","14:45:00","T_7",12.81942,"4","asso","1"
"5498","11.11.2022 15:00","11.11.2022","15:00:00","T_7",12.779452,"4","asso","1"
"5499","11.11.2022 15:15","11.11.2022","15:15:00","T_7",12.689524,"4","asso","1"
"5500","11.11.2022 15:30","11.11.2022","15:30:00","T_7",12.489684,"4","asso","1"
"5501","11.11.2022 15:45","11.11.2022","15:45:00","T_7",13.079212,"4","asso","1"
"5502","11.11.2022 16:00","11.11.2022","16:00:00","T_7",13.538844,"4","asso","1"
"5503","11.11.2022 16:15","11.11.2022","16:15:00","T_7",13.508868,"4","asso","1"
"5504","11.11.2022 16:30","11.11.2022","16:30:00","T_7",11.910148,"4","asso","1"
"5505","11.11.2022 16:45","11.11.2022","16:45:00","T_7",10.831012,"4","asso","1"
"5506","11.11.2022 17:00","11.11.2022","17:00:00","T_7",9.82182,"4","asso","1"
"5507","11.11.2022 17:15","11.11.2022","17:15:00","T_7",9.07242,"4","asso","1"
"5508","11.11.2022 17:30","11.11.2022","17:30:00","T_7",8.732692,"4","asso","1"
"5509","11.11.2022 17:45","11.11.2022","17:45:00","T_7",8.582812,"4","asso","1"
"5510","11.11.2022 18:00","11.11.2022","18:00:00","T_7",8.243084,"4","asso","1"
"5511","11.11.2022 18:15","11.11.2022","18:15:00","T_7",8.053236,"4","asso","1"
"5512","11.11.2022 18:30","11.11.2022","18:30:00","T_7",7.663548,"4","asso","1"
"5513","11.11.2022 18:45","11.11.2022","18:45:00","T_7",7.843404,"4","asso","1"
"5514","11.11.2022 19:00","11.11.2022","19:00:00","T_7",7.82342,"4","asso","1"
"5515","11.11.2022 19:15","11.11.2022","19:15:00","T_7",7.713508,"4","asso","1"
"5516","11.11.2022 19:30","11.11.2022","19:30:00","T_7",7.82342,"4","asso","1"
"5517","11.11.2022 19:45","11.11.2022","19:45:00","T_7",7.393764,"4","asso","1"
"5518","11.11.2022 20:00","11.11.2022","20:00:00","T_7",7.183932,"4","asso","1"
"5519","11.11.2022 20:15","11.11.2022","20:15:00","T_7",6.4605112,"4","asso","1"
"5520","11.11.2022 20:30","11.11.2022","20:30:00","T_7",6.3056352,"4","asso","1"
"5521","11.11.2022 20:45","11.11.2022","20:45:00","T_7",6.0488408,"4","asso","1"
"5522","11.11.2022 21:00","11.11.2022","21:00:00","T_7",5.85,"4","asso","1"
"5523","11.11.2022 21:15","11.11.2022","21:15:00","T_7",5.57522,"4","asso","1"
"5524","11.11.2022 21:30","11.11.2022","21:30:00","T_7",5.745084,"4","asso","1"
"5525","11.11.2022 21:45","11.11.2022","21:45:00","T_7",5.630176,"4","asso","1"
"5526","11.11.2022 22:00","11.11.2022","22:00:00","T_7",5.5632296,"4","asso","1"
"5527","11.11.2022 22:15","11.11.2022","22:15:00","T_7",5.9409272,"4","asso","1"
"5528","11.11.2022 22:30","11.11.2022","22:30:00","T_7",5.7211032,"4","asso","1"
"5529","11.11.2022 22:45","11.11.2022","22:45:00","T_7",5.0376504,"4","asso","1"
"5530","11.11.2022 23:00","11.11.2022","23:00:00","T_7",5.2314952,"4","asso","1"
"5531","11.11.2022 23:15","11.11.2022","23:15:00","T_7",5.4043568,"4","asso","1"
"5532","11.11.2022 23:30","11.11.2022","23:30:00","T_7",5.2824544,"4","asso","1"
"5533","11.11.2022 23:45","11.11.2022","23:45:00","T_7",5.1275784,"4","asso","1"
"5534","12.11.2022 00:00","12.11.2022","00:00:00","T_7",5.42534,"4","asso","1"
"5535","12.11.2022 00:15","12.11.2022","00:15:00","T_7",6.3006392,"4","asso","1"
"5536","12.11.2022 00:30","12.11.2022","00:30:00","T_7",6.984092,"4","asso","1"
"5537","12.11.2022 00:45","12.11.2022","00:45:00","T_7",7.42374,"4","asso","1"
"5538","12.11.2022 01:00","12.11.2022","01:00:00","T_7",7.813428,"4","asso","1"
"5539","12.11.2022 01:15","12.11.2022","01:15:00","T_7",8.063228,"4","asso","1"
"5540","12.11.2022 01:30","12.11.2022","01:30:00","T_7",8.213108,"4","asso","1"
"5541","12.11.2022 01:45","12.11.2022","01:45:00","T_7",8.352996,"4","asso","1"
"5542","12.11.2022 02:00","12.11.2022","02:00:00","T_7",8.4729,"4","asso","1"
"5543","12.11.2022 02:15","12.11.2022","02:15:00","T_7",8.482892,"4","asso","1"
"5544","12.11.2022 02:30","12.11.2022","02:30:00","T_7",8.57282,"4","asso","1"
"5545","12.11.2022 02:45","12.11.2022","02:45:00","T_7",8.632772,"4","asso","1"
"5546","12.11.2022 03:00","12.11.2022","03:00:00","T_7",8.57282,"4","asso","1"
"5547","12.11.2022 03:15","12.11.2022","03:15:00","T_7",8.552836,"4","asso","1"
"5548","12.11.2022 03:30","12.11.2022","03:30:00","T_7",8.62278,"4","asso","1"
"5549","12.11.2022 03:45","12.11.2022","03:45:00","T_7",8.652756,"4","asso","1"
"5550","12.11.2022 04:00","12.11.2022","04:00:00","T_7",8.592804,"4","asso","1"
"5551","12.11.2022 04:15","12.11.2022","04:15:00","T_7",8.552836,"4","asso","1"
"5552","12.11.2022 04:30","12.11.2022","04:30:00","T_7",8.512868,"4","asso","1"
"5553","12.11.2022 04:45","12.11.2022","04:45:00","T_7",8.492884,"4","asso","1"
"5554","12.11.2022 05:00","12.11.2022","05:00:00","T_7",8.552836,"4","asso","1"
"5555","12.11.2022 05:15","12.11.2022","05:15:00","T_7",8.552836,"4","asso","1"
"5556","12.11.2022 05:30","12.11.2022","05:30:00","T_7",8.57282,"4","asso","1"
"5557","12.11.2022 05:45","12.11.2022","05:45:00","T_7",8.52286,"4","asso","1"
"5558","12.11.2022 06:00","12.11.2022","06:00:00","T_7",8.4729,"4","asso","1"
"5559","12.11.2022 06:15","12.11.2022","06:15:00","T_7",8.462908,"4","asso","1"
"5560","12.11.2022 06:30","12.11.2022","06:30:00","T_7",8.502876,"4","asso","1"
"5561","12.11.2022 06:45","12.11.2022","06:45:00","T_7",8.482892,"4","asso","1"
"5562","12.11.2022 07:00","12.11.2022","07:00:00","T_7",8.412948,"4","asso","1"
"5563","12.11.2022 07:15","12.11.2022","07:15:00","T_7",8.382972,"4","asso","1"
"5564","12.11.2022 07:30","12.11.2022","07:30:00","T_7",8.362988,"4","asso","1"
"5565","12.11.2022 07:45","12.11.2022","07:45:00","T_7",8.4729,"4","asso","1"
"5566","12.11.2022 08:00","12.11.2022","08:00:00","T_7",8.542844,"4","asso","1"
"5567","12.11.2022 08:15","12.11.2022","08:15:00","T_7",8.552836,"4","asso","1"
"5568","12.11.2022 08:30","12.11.2022","08:30:00","T_7",8.682732,"4","asso","1"
"5569","12.11.2022 08:45","12.11.2022","08:45:00","T_7",8.902556,"4","asso","1"
"5570","12.11.2022 09:00","12.11.2022","09:00:00","T_7",9.052436,"4","asso","1"
"5571","12.11.2022 09:15","12.11.2022","09:15:00","T_7",9.262268,"4","asso","1"
"5572","12.11.2022 09:30","12.11.2022","09:30:00","T_7",9.4721,"4","asso","1"
"5573","12.11.2022 09:45","12.11.2022","09:45:00","T_7",9.492084,"4","asso","1"
"5574","12.11.2022 10:00","12.11.2022","10:00:00","T_7",9.512068,"4","asso","1"
"5575","12.11.2022 10:15","12.11.2022","10:15:00","T_7",9.592004,"4","asso","1"
"5576","12.11.2022 10:30","12.11.2022","10:30:00","T_7",9.611988,"4","asso","1"
"5577","12.11.2022 10:45","12.11.2022","10:45:00","T_7",9.691924,"4","asso","1"
"5578","12.11.2022 11:00","12.11.2022","11:00:00","T_7",9.901756,"4","asso","1"
"5579","12.11.2022 11:15","12.11.2022","11:15:00","T_7",9.931732,"4","asso","1"
"5580","12.11.2022 11:30","12.11.2022","11:30:00","T_7",10.231492,"4","asso","1"
"5581","12.11.2022 11:45","12.11.2022","11:45:00","T_7",10.391364,"4","asso","1"
"5582","12.11.2022 12:00","12.11.2022","12:00:00","T_7",10.62118,"4","asso","1"
"5583","12.11.2022 12:15","12.11.2022","12:15:00","T_7",10.77106,"4","asso","1"
"5584","12.11.2022 12:30","12.11.2022","12:30:00","T_7",10.791044,"4","asso","1"
"5585","12.11.2022 12:45","12.11.2022","12:45:00","T_7",10.960908,"4","asso","1"
"5586","12.11.2022 13:00","12.11.2022","13:00:00","T_7",11.12078,"4","asso","1"
"5587","12.11.2022 13:15","12.11.2022","13:15:00","T_7",11.160748,"4","asso","1"
"5588","12.11.2022 13:30","12.11.2022","13:30:00","T_7",11.27066,"4","asso","1"
"5589","12.11.2022 13:45","12.11.2022","13:45:00","T_7",11.2207,"4","asso","1"
"5590","12.11.2022 14:00","12.11.2022","14:00:00","T_7",11.310628,"4","asso","1"
"5591","12.11.2022 14:15","12.11.2022","14:15:00","T_7",11.4705,"4","asso","1"
"5592","12.11.2022 14:30","12.11.2022","14:30:00","T_7",11.410548,"4","asso","1"
"5593","12.11.2022 14:45","12.11.2022","14:45:00","T_7",11.250676,"4","asso","1"
"5594","12.11.2022 15:00","12.11.2022","15:00:00","T_7",11.02086,"4","asso","1"
"5595","12.11.2022 15:15","12.11.2022","15:15:00","T_7",10.9709,"4","asso","1"
"5596","12.11.2022 15:30","12.11.2022","15:30:00","T_7",10.87098,"4","asso","1"
"5597","12.11.2022 15:45","12.11.2022","15:45:00","T_7",10.791044,"4","asso","1"
"5598","12.11.2022 16:00","12.11.2022","16:00:00","T_7",10.451316,"4","asso","1"
"5599","12.11.2022 16:15","12.11.2022","16:15:00","T_7",10.151556,"4","asso","1"
"5600","12.11.2022 16:30","12.11.2022","16:30:00","T_7",9.801836,"4","asso","1"
"5601","12.11.2022 16:45","12.11.2022","16:45:00","T_7",9.701916,"4","asso","1"
"5602","12.11.2022 17:00","12.11.2022","17:00:00","T_7",9.562028,"4","asso","1"
"5603","12.11.2022 17:15","12.11.2022","17:15:00","T_7",9.262268,"4","asso","1"
"5604","12.11.2022 17:30","12.11.2022","17:30:00","T_7",9.17234,"4","asso","1"
"5605","12.11.2022 17:45","12.11.2022","17:45:00","T_7",9.492084,"4","asso","1"
"5606","12.11.2022 18:00","12.11.2022","18:00:00","T_7",9.432132,"4","asso","1"
"5607","12.11.2022 18:15","12.11.2022","18:15:00","T_7",9.4721,"4","asso","1"
"5608","12.11.2022 18:30","12.11.2022","18:30:00","T_7",9.212308,"4","asso","1"
"5609","12.11.2022 18:45","12.11.2022","18:45:00","T_7",8.932532,"4","asso","1"
"5610","12.11.2022 19:00","12.11.2022","19:00:00","T_7",8.612788,"4","asso","1"
"5611","12.11.2022 19:15","12.11.2022","19:15:00","T_7",8.632772,"4","asso","1"
"5612","12.11.2022 19:30","12.11.2022","19:30:00","T_7",8.912548,"4","asso","1"
"5613","12.11.2022 19:45","12.11.2022","19:45:00","T_7",9.07242,"4","asso","1"
"5614","12.11.2022 20:00","12.11.2022","20:00:00","T_7",9.152356,"4","asso","1"
"5615","12.11.2022 20:15","12.11.2022","20:15:00","T_7",8.792644,"4","asso","1"
"5616","12.11.2022 20:30","12.11.2022","20:30:00","T_7",8.902556,"4","asso","1"
"5617","12.11.2022 20:45","12.11.2022","20:45:00","T_7",8.832612,"4","asso","1"
"5618","12.11.2022 21:00","12.11.2022","21:00:00","T_7",8.87258,"4","asso","1"
"5619","12.11.2022 21:15","12.11.2022","21:15:00","T_7",8.982492,"4","asso","1"
"5620","12.11.2022 21:30","12.11.2022","21:30:00","T_7",8.862588,"4","asso","1"
"5621","12.11.2022 21:45","12.11.2022","21:45:00","T_7",8.782652,"4","asso","1"
"5622","12.11.2022 22:00","12.11.2022","22:00:00","T_7",8.812628,"4","asso","1"
"5623","12.11.2022 22:15","12.11.2022","22:15:00","T_7",8.82262,"4","asso","1"
"5624","12.11.2022 22:30","12.11.2022","22:30:00","T_7",8.902556,"4","asso","1"
"5625","12.11.2022 22:45","12.11.2022","22:45:00","T_7",8.942524,"4","asso","1"
"5626","12.11.2022 23:00","12.11.2022","23:00:00","T_7",8.782652,"4","asso","1"
"5627","12.11.2022 23:15","12.11.2022","23:15:00","T_7",8.702716,"4","asso","1"
"5628","12.11.2022 23:30","12.11.2022","23:30:00","T_7",8.712708,"4","asso","1"
"5629","12.11.2022 23:45","12.11.2022","23:45:00","T_7",8.692724,"4","asso","1"
"5630","13.11.2022 00:00","13.11.2022","00:00:00","T_7",8.42294,"4","asso","1"
"5631","13.11.2022 00:15","13.11.2022","00:15:00","T_7",8.183132,"4","asso","1"
"5632","13.11.2022 00:30","13.11.2022","00:30:00","T_7",8.07322,"4","asso","1"
"5633","13.11.2022 00:45","13.11.2022","00:45:00","T_7",8.233092,"4","asso","1"
"5634","13.11.2022 01:00","13.11.2022","01:00:00","T_7",8.42294,"4","asso","1"
"5635","13.11.2022 01:15","13.11.2022","01:15:00","T_7",8.233092,"4","asso","1"
"5636","13.11.2022 01:30","13.11.2022","01:30:00","T_7",7.7235,"4","asso","1"
"5637","13.11.2022 01:45","13.11.2022","01:45:00","T_7",7.683532,"4","asso","1"
"5638","13.11.2022 02:00","13.11.2022","02:00:00","T_7",7.703516,"4","asso","1"
"5639","13.11.2022 02:15","13.11.2022","02:15:00","T_7",7.4737,"4","asso","1"
"5640","13.11.2022 02:30","13.11.2022","02:30:00","T_7",7.82342,"4","asso","1"
"5641","13.11.2022 02:45","13.11.2022","02:45:00","T_7",8.193124,"4","asso","1"
"5642","13.11.2022 03:00","13.11.2022","03:00:00","T_7",8.293044,"4","asso","1"
"5643","13.11.2022 03:15","13.11.2022","03:15:00","T_7",8.352996,"4","asso","1"
"5644","13.11.2022 03:30","13.11.2022","03:30:00","T_7",8.402956,"4","asso","1"
"5645","13.11.2022 03:45","13.11.2022","03:45:00","T_7",8.362988,"4","asso","1"
"5646","13.11.2022 04:00","13.11.2022","04:00:00","T_7",8.27306,"4","asso","1"
"5647","13.11.2022 04:15","13.11.2022","04:15:00","T_7",8.313028,"4","asso","1"
"5648","13.11.2022 04:30","13.11.2022","04:30:00","T_7",8.253076,"4","asso","1"
"5649","13.11.2022 04:45","13.11.2022","04:45:00","T_7",8.17314,"4","asso","1"
"5650","13.11.2022 05:00","13.11.2022","05:00:00","T_7",8.153156,"4","asso","1"
"5651","13.11.2022 05:15","13.11.2022","05:15:00","T_7",8.053236,"4","asso","1"
"5652","13.11.2022 05:30","13.11.2022","05:30:00","T_7",7.9733,"4","asso","1"
"5653","13.11.2022 05:45","13.11.2022","05:45:00","T_7",8.013268,"4","asso","1"
"5654","13.11.2022 06:00","13.11.2022","06:00:00","T_7",8.033252,"4","asso","1"
"5655","13.11.2022 06:15","13.11.2022","06:15:00","T_7",7.953316,"4","asso","1"
"5656","13.11.2022 06:30","13.11.2022","06:30:00","T_7",7.993284,"4","asso","1"
"5657","13.11.2022 06:45","13.11.2022","06:45:00","T_7",7.87338,"4","asso","1"
"5658","13.11.2022 07:00","13.11.2022","07:00:00","T_7",7.763468,"4","asso","1"
"5659","13.11.2022 07:15","13.11.2022","07:15:00","T_7",7.683532,"4","asso","1"
"5660","13.11.2022 07:30","13.11.2022","07:30:00","T_7",7.763468,"4","asso","1"
"5661","13.11.2022 07:45","13.11.2022","07:45:00","T_7",7.753476,"4","asso","1"
"5662","13.11.2022 08:00","13.11.2022","08:00:00","T_7",7.713508,"4","asso","1"
"5663","13.11.2022 08:15","13.11.2022","08:15:00","T_7",7.763468,"4","asso","1"
"5664","13.11.2022 08:30","13.11.2022","08:30:00","T_7",7.92334,"4","asso","1"
"5665","13.11.2022 08:45","13.11.2022","08:45:00","T_7",8.083212,"4","asso","1"
"5666","13.11.2022 09:00","13.11.2022","09:00:00","T_7",8.17314,"4","asso","1"
"5667","13.11.2022 09:15","13.11.2022","09:15:00","T_7",8.203116,"4","asso","1"
"5668","13.11.2022 09:30","13.11.2022","09:30:00","T_7",8.32302,"4","asso","1"
"5669","13.11.2022 09:45","13.11.2022","09:45:00","T_7",8.642764,"4","asso","1"
"5670","13.11.2022 10:00","13.11.2022","10:00:00","T_7",8.802636,"4","asso","1"
"5671","13.11.2022 10:15","13.11.2022","10:15:00","T_7",9.102396,"4","asso","1"
"5672","13.11.2022 10:30","13.11.2022","10:30:00","T_7",9.112388,"4","asso","1"
"5673","13.11.2022 10:45","13.11.2022","10:45:00","T_7",9.302236,"4","asso","1"
"5674","13.11.2022 11:00","13.11.2022","11:00:00","T_7",9.402156,"4","asso","1"
"5675","13.11.2022 11:15","13.11.2022","11:15:00","T_7",9.37218,"4","asso","1"
"5676","13.11.2022 11:30","13.11.2022","11:30:00","T_7",9.37218,"4","asso","1"
"5677","13.11.2022 11:45","13.11.2022","11:45:00","T_7",9.382172,"4","asso","1"
"5678","13.11.2022 12:00","13.11.2022","12:00:00","T_7",9.27226,"4","asso","1"
"5679","13.11.2022 12:15","13.11.2022","12:15:00","T_7",9.442124,"4","asso","1"
"5680","13.11.2022 12:30","13.11.2022","12:30:00","T_7",9.62198,"4","asso","1"
"5681","13.11.2022 12:45","13.11.2022","12:45:00","T_7",9.991684,"4","asso","1"
"5682","13.11.2022 13:00","13.11.2022","13:00:00","T_7",10.191524,"4","asso","1"
"5683","13.11.2022 13:15","13.11.2022","13:15:00","T_7",9.801836,"4","asso","1"
"5684","13.11.2022 13:30","13.11.2022","13:30:00","T_7",10.101596,"4","asso","1"
"5685","13.11.2022 13:45","13.11.2022","13:45:00","T_7",11.12078,"4","asso","1"
