date;experiment_type;Sampling_campain;variety;culture;bloc;sample_type;Sample ID;Glucoraphanin;Progoitrin isomer;Glucoalyssin;Gluconapoleiferin;Gluconapin;Butyl-GS;Glucobrassicanapin;Glucobrassicin;Gluconasturtiin;Methoxyglucobrassicin;Neoglucobrassicin;Unknown GLS (C16H20N2O11S2);total 
16.05.2022;glasshouse;GH_AF;An;Mo;4;feuille;230110_IH_GLS_sample_2-46;3.636363636;23.53535354;26.26262626;2.693602694;16.09427609;1.515151515;15.99326599;102.5252525;14.88215488;11.88552189;3.804713805;37.003367;259.8316498
16.05.2022;glasshouse;GH_AF;An;As;5;feuille;230110_IH_GLS_sample_2-47;3.523131673;32.13523132;22.52669039;4.128113879;24.83985765;1.459074733;27.79359431;143.4875445;30.14234875;16.29893238;2.135231317;29.43060498;337.9003559
16.05.2022;glasshouse;GH_AF;An;As;5;feuille;230110_IH_GLS_sample_2-48;0.882002384;108.9153754;47.89034565;14.20738975;99.90464839;10.36948749;289.7973778;273.3730632;32.75327771;16.30512515;7.794994041;29.86889154;932.0619785
16.05.2022;glasshouse;GH_AF;Ma;As;5;feuille;230110_IH_GLS_sample_2-49;3.353535354;33.73737374;29.6969697;3.595959596;23.75757576;0.484848485;28.80808081;115.7979798;31.5959596;10.94949495;12.48484848;21.25252525;315.5151515
16.05.2022;glasshouse;GH_AF;Ma;As;5;feuille;230110_IH_GLS_sample_2-50;1.164483261;59.06841339;30.10189229;13.18777293;28.76273654;4.42503639;131.6157205;62.47452693;23.08588064;6.34643377;6.200873362;24.01746725;390.4512373
16.05.2022;glasshouse;GH_AF;Fe;As;5;feuille;230110_IH_GLS_sample_2-51;9.887640449;59.25093633;31.46067416;4.194756554;20.82397004;1.011235955;45.09363296;57.75280899;35.80524345;10.33707865;7.490636704;39.25093633;322.3595506
16.05.2022;glasshouse;GH_AF;Fe;As;5;feuille;230110_IH_GLS_sample_2-52;0.815138282;55.45851528;10.16011645;6.288209607;32.25618632;2.445414847;90.45123726;47.59825328;25.41484716;10.94614265;5.327510917;30.45123726;317.6128093
16.05.2022;glasshouse;GH_AF;An;As;4;feuille;230110_IH_GLS_sample_2-53;2.797619048;38.33333333;42.29166667;4.077380952;35.32738095;3.839285714;49.3452381;149.5833333;19.55357143;25.53571429;19.67261905;21.75595238;412.1130952
16.05.2022;glasshouse;GH_AF;An;As;4;feuille;230110_IH_GLS_sample_2-54;3.719165085;26.07210626;16.81214421;2.998102467;10.39848197;1.821631879;15.40796964;363.2637571;31.23339658;35.4459203;11.49905123;32.44781784;551.1195446
16.05.2022;glasshouse;GH_AF;Ma;As;4;feuille;230110_IH_GLS_sample_2-55;2.125181951;39.94177584;24.19213974;4.570596798;17.87481805;1.54294032;45.356623;47.62736536;24.74526929;5.094614265;2.096069869;34.20669578;249.3740902
16.05.2022;glasshouse;GH_AF;Ma;As;4;feuille;230110_IH_GLS_sample_2-56;3.017408124;70.79303675;59.18762089;6.576402321;51.95357834;1.237911025;78.6073501;94.93230174;50.98646035;10.17408124;3.636363636;35.82205029;466.9245648
16.05.2022;glasshouse;GH_AF;Fe;As;4;feuille;230110_IH_GLS_sample_2-57;1.15727003;83.05637982;16.67655786;12.04747774;73.115727;1.988130564;219.0801187;119.7626113;17.38872404;15.40059347;7.388724036;31.63204748;598.694362
16.05.2022;glasshouse;GH_AF;Fe;As;4;feuille;230110_IH_GLS_sample_2-58;2.149410223;58.16513761;24.06290957;5.00655308;34.60026212;0.707732634;82.33289646;72.08387942;23.51245085;8.283093054;3.381389253;30.56356488;344.8492792
16.05.2022;glasshouse;GH_AF;An;As;3;feuille;230110_IH_GLS_sample_2-59;4.888888889;44.61538462;35.8974359;4.136752137;32.71794872;3.042735043;41.67521368;79.79487179;23.41880342;16.88888889;2.871794872;40.03418803;329.982906
16.05.2022;glasshouse;GH_AF;An;As;3;feuille;230110_IH_GLS_sample_2-60;4.165103189;40.75046904;20.22514071;4.427767355;21.23827392;3.001876173;34.8217636;136.4727955;19.66228893;19.77485929;8.142589118;37.37335835;350.0562852
05.09.2022;glasshouse;GH_seed;An;Mo;2;graine;230112_IH_GLS_sample_3-1;10.18518519;4083.641975;664.8148148;241.2037037;752.9320988;28.08641975;1429.783951;12.19135802;38.42592593;0;62.80864198;298.3024691;7622.376543
05.09.2022;glasshouse;GH_seed;Ma;As;2;graine;230112_IH_GLS_sample_3-2;31.77419355;1169.193548;95.16129032;55;524.516129;7.419354839;245.1612903;6.774193548;22.90322581;0;27.25806452;224.6774194;2409.83871
05.09.2022;glasshouse;GH_seed;Ma;Mo;3;graine;230112_IH_GLS_sample_3-3;17.71894094;3475.967413;676.5784114;274.5417515;517.5152749;16.29327902;1325.050916;11.20162933;52.95315682;0;16.29327902;227.0875764;6611.201629
05.09.2022;glasshouse;GH_seed;An;As;3;graine;230112_IH_GLS_sample_3-4;25.23809524;5462.142857;501.4285714;607.1428571;796.1904762;70.47619048;2792.857143;172.6190476;62.14285714;3.80952381;187.8571429;341.1904762;11023.09524
05.09.2022;glasshouse;GH_seed;Ma;Mo;5;graine;230112_IH_GLS_sample_3-5;6.676136364;498.4375;58.52272727;42.89772727;124.2897727;5.823863636;155.8238636;6.25;23.72159091;0;55.39772727;132.6704545;1110.511364
05.09.2022;glasshouse;GH_seed;An;As;4;graine;230112_IH_GLS_sample_3-6;26.48648649;2548.108108;330.0900901;278.7387387;606.4864865;33.15315315;1165.225225;13.69369369;63.96396396;0;32.79279279;219.6396396;5318.378378
05.09.2022;glasshouse;GH_seed;An;Mo;5;graine;230112_IH_GLS_sample_3-7;20.11173184;2372.253259;267.5977654;215.4562384;608.3798883;12.66294227;918.9944134;11.54562384;14.89757914;0;70.39106145;225.1396648;4737.430168
05.09.2022;glasshouse;GH_seed;An;Mo;1;graine;230112_IH_GLS_sample_3-8;31.40096618;4355.555556;590.9822866;309.0177134;964.7342995;33.01127214;1812.560386;11.75523349;56.03864734;0;42.02898551;236.5539452;8443.639291
05.09.2022;glasshouse;GH_seed;An;As;2;graine;230112_IH_GLS_sample_3-9;15.12717537;968.6746988;66.39892905;74.83266399;268.8085676;6.024096386;270.4149933;5.62248996;16.06425703;0;21.95448461;146.0508701;1859.973226
05.09.2022;glasshouse;GH_seed;Fe;Mo;4;graine;230112_IH_GLS_sample_3-10;16.11479029;3196.909492;257.1743929;450.3311258;455.8498896;7.505518764;1924.944812;9.492273731;27.59381898;0;75.27593819;273.7306843;6694.922737
05.09.2022;glasshouse;GH_seed;Ma;Mo;1;graine;230112_IH_GLS_sample_3-11;5.514157973;571.9821162;68.10730253;69.5976155;121.3114754;9.239940387;239.9403875;2.384500745;16.24441133;0;24.14307004;80.77496274;1209.23994
05.09.2022;glasshouse;GH_seed;Fe;Mo;1;graine;230112_IH_GLS_sample_3-12;13.07692308;3342.5;191.5384615;325.9615385;504.8076923;9.230769231;1570.769231;10.19230769;20.76923077;0;48.84615385;170.3846154;6208.076923
05.09.2022;glasshouse;GH_seed;Fe;Mo;4;graine;230112_IH_GLS_sample_3-13;10.18518519;2443.055556;190.9722222;268.287037;349.537037;5.555555556;1545.138889;12.03703704;5.555555556;0;21.2962963;243.75;5095.37037
05.09.2022;glasshouse;GH_seed;Fe;As;4;graine;230112_IH_GLS_sample_3-14;25.24590164;5395.737705;435.7377049;721.6393443;994.7540984;33.44262295;5064.918033;2.295081967;34.42622951;0;3.93442623;394.7540984;13106.88525
05.09.2022;glasshouse;GH_seed;Fe;As;5;graine;230112_IH_GLS_sample_3-15;29.37219731;2590.134529;208.0717489;302.0179372;537.8923767;27.80269058;1489.461883;13.22869955;24.43946188;0;42.60089686;299.3273543;5564.349776
05.09.2022;glasshouse;GH_seed;Fe;As;3;graine;230112_IH_GLS_sample_3-16;19.78527607;655.0613497;29.29447853;57.82208589;226.8404908;2.300613497;166.1042945;10.27607362;10.42944785;0;31.90184049;219.1717791;1428.98773
05.09.2022;glasshouse;GH_seed;Ma;AS;4;graine;230112_IH_GLS_sample_3-17;15.51204819;2026.506024;223.4939759;287.6506024;428.1626506;33.43373494;1134.939759;7.981927711;92.1686747;0;71.53614458;218.8253012;4540.210843
18.10.2022;eva2023;EVA_1_BF;An;As;1;feuille;230112_IH_GLS_sample_4-1;22.73127753;245.0220264;230.5433186;27.90014684;214.0675477;1.497797357;322.9368576;388.3994126;61.96769457;33.48017621;326.1380323;7.136563877;1881.820852
18.10.2022;eva2023;EVA_1_BF;An;As;1;feuille;230112_IH_GLS_sample_4-2;10.2556391;409.4135338;336.5413534;44;309.1428571;2.255639098;525.7744361;190.4661654;73.20300752;33.71428571;164.7518797;8.902255639;2108.421053
18.10.2022;eva2023;EVA_1_BF;An;As;1;feuille;230112_IH_GLS_sample_4-3;29.37583001;461.2217795;424.9667995;41.46082337;288.7915007;2.045152722;450.0929615;583.4528552;73.59893758;51.79282869;474.4488712;6.932270916;2888.180611
18.10.2022;eva2023;EVA_1_BF;Ma;As;1;feuille;230112_IH_GLS_sample_4-4;54.41791045;492.8059701;668.9552239;31.82089552;301.2537313;1.52238806;337.1044776;912.1492537;75.28358209;44.11940299;250.0298507;8.985074627;3178.447761
18.10.2022;eva2023;EVA_1_BF;Ma;As;1;feuille;230112_IH_GLS_sample_4-5;84.13662239;308.8804554;377.5711575;39.69639469;175.9013283;2.694497154;238.6337761;926.7172676;97.91271347;48.69070209;568.8425047;9.487666034;2879.165085
18.10.2022;eva2023;EVA_1_BF;Ma;As;1;feuille;230112_IH_GLS_sample_4-6;109.3134328;824.7761194;563.1044776;58.80597015;193.0746269;1.641791045;303.5522388;724.1791045;65.10447761;39.04477612;469.2537313;5.313432836;3357.164179
18.10.2022;eva2023;EVA_1_BF;Fe;As;1;feuille;230112_IH_GLS_sample_4-7;9.726775956;444.1894353;222.3315118;54.60837887;262.1857923;1.056466302;697.2677596;313.0418944;46.95810565;20.61930783;97.70491803;4.990892532;2174.681239
18.10.2022;eva2023;EVA_1_BF;Fe;As;1;feuille;230112_IH_GLS_sample_4-8;25.79462103;299.0220049;421.1002445;28.06845966;207.8973105;0.684596577;398.8264059;267.5794621;48.16625917;21.29584352;155.2567237;4.498777506;1878.190709
18.10.2022;eva2023;EVA_1_BF;Fe;As;1;feuille;230112_IH_GLS_sample_4-9;7.080394922;349.280677;171.5655853;39.09732017;274.8660085;0.874471086;667.7009873;251.9605078;43.18758815;25.21861777;53.03244006;9.675599436;1893.540197
18.10.2022;eva2023;EVA_1_BF;Ex;As;1;feuille;230112_IH_GLS_sample_4-10;13.94451146;319.6381182;284.3425814;31.00120627;297.0084439;0.868516285;556.694813;341.3992762;42.24366707;34.45114596;102.9191797;5.428226779;2029.939686
18.10.2022;eva2023;EVA_1_BF;Ex;As;1;feuille;230112_IH_GLS_sample_4-11;7.690140845;252.4225352;137.8028169;27.77464789;220.1690141;0.929577465;402.9577465;263.0704225;33.04225352;20.30985915;59.26760563;7.408450704;1432.84507
18.10.2022;eva2023;EVA_1_BF;Ex;As;1;feuille;230112_IH_GLS_sample_4-12;11.04477612;454.6865672;223.8208955;44.65671642;317.8507463;1.492537313;610.5671642;514.9552239;60.02985075;39.64179104;113.4626866;7.850746269;2400.059701
18.10.2022;eva2023;EVA_1_BF;An;Mo;1;feuille;230112_IH_GLS_sample_4-13;12.09219858;398.5106383;264.5390071;36.66666667;266.9148936;1.70212766;398.5106383;208.7234043;54.57446809;29.07801418;260.4609929;6.063829787;1937.836879
18.10.2022;eva2023;EVA_1_BF;An;Mo;1;feuille;230112_IH_GLS_sample_4-14;7.901234568;305.4046639;221.2345679;41.04252401;327.6268861;2.249657064;771.7421125;127.5994513;39.75308642;25.62414266;118.2441701;9.437585734;1997.860082
18.10.2022;eva2023;EVA_1_BF;An;Mo;1;feuille;230112_IH_GLS_sample_4-15;20.90267983;436.3892807;251.2834979;72.8067701;145.6417489;1.551480959;271.7912553;223.6671368;73.28631876;42.03102962;883.8081805;3.695345557;2426.854725
18.10.2022;eva2023;EVA_1_BF;Ex;Mo;1;feuille;230112_IH_GLS_sample_4-16;11.52394775;421.4513788;162.4092888;37.82293179;269.8113208;1.015965167;416.4296081;292.6850508;39.04208999;23.57039187;152.0464441;4.847605225;1832.656023
18.10.2022;eva2023;EVA_1_BF;Ex;Mo;1;feuille;230112_IH_GLS_sample_4-17;12.84883721;364.622093;211.0755814;41.3372093;227.877907;0.872093023;458.6337209;622.4709302;45.0872093;24.62209302;179.8546512;6.395348837;2195.697674
18.10.2022;eva2023;EVA_1_BF;Ex;Mo;1;feuille;230112_IH_GLS_sample_4-18;37.94392523;225.1713396;358.5046729;20.37383178;320.2803738;1.308411215;333.3956386;374.2990654;41.83800623;23.61370717;80.80996885;6.542056075;1824.080997
18.10.2022;eva2023;EVA_1_BF;Fe;Mo;1;feuille;230112_IH_GLS_sample_4-19;17.55258126;489.2543021;224.6271511;69.36902486;249.8279159;0.841300191;712.6195029;485.4302103;72.4665392;21.52963671;175.6405354;4.282982792;2523.441683
18.10.2022;eva2023;EVA_1_BF;Fe;Mo;1;feuille;230112_IH_GLS_sample_4-20;8.631578947;439.7473684;237.1368421;56.50526316;271.2842105;0.757894737;710.1473684;284.9684211;54.98947368;24.54736842;223.6631579;3.747368421;2316.126316
18.10.2022;eva2023;EVA_1_BF;Fe;Mo;1;feuille;230112_IH_GLS_sample_4-21;19.77667494;351.0918114;242.3325062;57.39454094;199.4540943;1.290322581;533.4739454;342.7543424;49.50372208;27.36972705;162.2332506;4.789081886;1991.46402
18.10.2022;eva2023;EVA_1_BF;Ma;Mo;1;feuille;230112_IH_GLS_sample_4-22;35.22094926;228.3797054;121.4729951;42.42225859;22.9787234;1.276595745;69.4599018;538.2324059;51.45662848;19.63993453;439.6399345;2.32405892;1572.504092
18.10.2022;eva2023;EVA_1_BF;Ma;Mo;1;feuille;230112_IH_GLS_sample_4-23;15.37634409;304.2473118;291.5860215;39.8655914;146.344086;1.23655914;243.4946237;339.1129032;44.43548387;25.64516129;139.1129032;5.752688172;1596.209677
18.10.2022;eva2023;EVA_1_BF;Ma;Mo;1;feuille;230112_IH_GLS_sample_4-24;74.46540881;566.2473795;300.4612159;85.1572327;115.5555556;3.396226415;304.067086;815.4297694;98.90985325;37.44234801;738.3228512;4.27672956;3143.731656
18.10.2022;eva2023;EVA_1_BF;Fe;As;2;feuille;230112_IH_GLS_sample_4-25;12.4028777;436.7769784;191.1079137;82.61870504;228.6906475;0.920863309;653.0359712;168.8633094;70.38848921;20.51798561;193.5251799;6.820143885;2065.669065
18.10.2022;eva2023;EVA_1_BF;Fe;As;2;feuille;230112_IH_GLS_sample_4-26;9.30171278;565.5599473;166.8774704;87.58893281;274.8616601;0.737812912;889.7496706;293.7022398;57.89196311;25.03293808;213.201581;4.505928854;2589.011858
18.10.2022;eva2023;EVA_1_BF;Fe;As;2;feuille;230112_IH_GLS_sample_4-27;4.511784512;323.4680135;55.89225589;65.08417508;181.2457912;0.572390572;576.7676768;119.6969697;34.68013468;18.55218855;97.34006734;2.592592593;1480.40404
18.10.2022;eva2023;EVA_1_BF;An;As;2;feuille;230112_IH_GLS_sample_4-28;13.44481605;758.9297659;308.0602007;59.73244147;304.7826087;1.772575251;521.9063545;168.1605351;69.1638796;32.7090301;306.0200669;4.581939799;2549.264214
18.10.2022;eva2023;EVA_1_BF;An;As;2;feuille;230112_IH_GLS_sample_4-29;5.22556391;393.4210526;73.57142857;60.93984962;100.1879699;3.458646617;224.5112782;295.7518797;38.79699248;22.93233083;358.4210526;2.481203008;1579.699248
18.10.2022;eva2023;EVA_1_BF;An;As;2;feuille;230112_IH_GLS_sample_4-30;11.74852652;589.4302554;272.6129666;60.94302554;169.7445972;1.060903733;307.3870334;116.1100196;44.95088409;22.043222;388.8408644;3.497053045;1988.369352
18.10.2022;eva2023;EVA_1_BF;Ma;As;2;feuille;230112_IH_GLS_sample_4-31;8.244575937;297.3175542;168.0473373;49.74358974;228.7573964;0.828402367;600.2761341;183.3925049;24.53648915;14.24063116;62.99802761;8.915187377;1647.29783
18.10.2022;eva2023;EVA_1_BF;Ma;As;2;feuille;230112_IH_GLS_sample_4-32;8.935281837;179.7077244;150.8141962;22.96450939;84.38413361;0.918580376;129.519833;80.08350731;11.02296451;10.56367432;52.48434238;4.634655532;736.0334029
18.10.2022;eva2023;EVA_1_BF;Ma;As;2;feuille;230112_IH_GLS_sample_4-33;21.60676533;430.8668076;404.7357294;33.4038055;204.9471459;1.522198732;325.243129;130.4016913;25.24312896;19.15433404;55.5602537;9.513742072;1662.198732
18.10.2022;eva2023;EVA_1_BF;Ex;As;2;feuille;230112_IH_GLS_sample_4-34;12.56017505;271.7286652;82.97592998;39.64989059;104.463895;0.962800875;185.95186;390.1094092;24.28884026;25.95185996;329.4967177;1.925601751;1470.065646
18.10.2022;eva2023;EVA_1_BF;Ex;As;2;feuille;230112_IH_GLS_sample_4-35;23.5207824;414.0342298;299.5110024;41.95599022;276.3569682;1.393643032;435.3545232;585.3056235;45.8190709;33.0806846;186.3814181;4.792176039;2347.506112
18.10.2022;eva2023;EVA_1_BF;Ex;As;2;feuille;230112_IH_GLS_sample_4-36;9.703588144;366.1466459;108.549142;65.6474259;134.5397816;1.404056162;325.6786271;680.8424337;54.88299532;31.45085803;542.6833073;3.307332293;2324.836193
18.10.2022;eva2023;EVA_1_BF;Fe;Mo;2;feuille;230112_IH_GLS_sample_4-37;25.96078431;370.0392157;199.5294118;73.05882353;137.6862745;0.745098039;380.6666667;479.7254902;44.23529412;30.47058824;377.0980392;2.549019608;2121.764706
18.10.2022;eva2023;EVA_1_BF;Fe;Mo;2;feuille;230112_IH_GLS_sample_4-38;11.53439153;416.6843034;245.7495591;67.90123457;301.9047619;0.49382716;733.4744268;262.1164021;81.26984127;26.94885362;146.7372134;7.301587302;2302.116402
18.10.2022;eva2023;EVA_1_BF;Fe;Mo;2;feuille;230112_IH_GLS_sample_4-39;16.62790698;518.4302326;237.2674419;79.09883721;308.4302326;1.686046512;788.2267442;548.4883721;102.8488372;38.40116279;317.9069767;4.709302326;2962.122093
18.10.2022;eva2023;EVA_1_BF;Ma;Mo;2;feuille;230112_IH_GLS_sample_4-40;122.6033058;363.7603306;422.0247934;40.33057851;205.8264463;3.181818182;252.231405;1547.438017;87.60330579;41.94214876;672.6859504;9.173553719;3768.801653
18.10.2022;eva2023;EVA_1_BF;Ma;Mo;2;feuille;230112_IH_GLS_sample_4-41;122.5614035;711.3333333;634.5964912;66.49122807;224.6666667;3.578947368;309.5438596;813.7894737;110.2105263;49.12280702;718.245614;8.49122807;3772.631579
18.10.2022;eva2023;EVA_1_BF;Ma;Mo;2;feuille;230112_IH_GLS_sample_4-42;52.55520505;536.4984227;294.8580442;70.15772871;54.63722397;0.914826498;157.444795;878.6435331;9.652996845;36.15141956;548.3596215;3.596214511;2643.470032
18.10.2022;eva2023;EVA_1_BF;An;Mo;2;feuille;230112_IH_GLS_sample_4-43;24.11889597;234.0552017;187.940552;30.61571125;93.97027601;1.18895966;163.1422505;340.4246285;44.28874735;32.18683652;586.4543524;4.076433121;1742.462845
18.10.2022;eva2023;EVA_1_BF;An;Mo;2;feuille;230112_IH_GLS_sample_4-44;5.181950509;209.7234352;48.67540029;64.27947598;91.47016012;9.257641921;296.4483261;273.6535662;28.09315866;17.14701601;371.2954876;1.892285298;1417.117904
18.10.2022;eva2023;EVA_1_BF;An;Mo;2;feuille;230112_IH_GLS_sample_4-45;41.4893617;254.4680851;220.4680851;39.0212766;64.68085106;0.723404255;87.53191489;275.5319149;70.08510638;26.42553191;996.893617;1.829787234;2079.148936
18.10.2022;eva2023;EVA_1_BF;Ex;Mo;2;feuille;230112_IH_GLS_sample_4-46;22.88159772;173.6091298;112.6676177;39.25820257;63.62339515;1.084165478;145.2211127;703.0527817;42.53922967;23.99429387;366.5335235;2.168330956;1696.633381
18.10.2022;eva2023;EVA_1_BF;Ex;Mo;2;feuille;230112_IH_GLS_sample_4-47;17.94425087;158.8501742;104.1811847;37.94425087;63.65853659;0.801393728;141.1149826;586.4808362;27.97909408;27.45644599;310.3484321;3.031358885;1479.790941
18.10.2022;eva2023;EVA_1_BF;Ex;Mo;2;feuille;230112_IH_GLS_sample_4-48;2.528445006;112.5916561;26.14412137;34.63969659;36.61188369;1.921618205;191.908976;739.721871;11.32743363;24.07079646;185.2338812;3.135271808;1369.835651
18.10.2022;eva2023;EVA_1_BF;Fe;As;3;feuille;230112_IH_GLS_sample_4-49;9.98509687;527.7198212;304.4411326;68.70342772;480.1490313;1.639344262;1187.09389;212.4292101;101.2220566;27.48137109;95.64828614;6.885245902;3023.397914
18.10.2022;eva2023;EVA_1_BF;Fe;As;3;feuille;230112_IH_GLS_sample_4-50;19.22131148;494.5901639;377.9098361;54.46721311;291.147541;1.06557377;716.2704918;449.0163934;53.1147541;34.3852459;154.5491803;6.393442623;2652.131148
18.10.2022;eva2023;EVA_1_BF;Fe;As;3;feuille;230112_IH_GLS_sample_4-51;25.57029178;362.0689655;236.5517241;55.96816976;222.8912467;0.981432361;542.5464191;811.1140584;91.53846154;31.93633952;270.66313;5.437665782;2657.267905
18.10.2022;eva2023;EVA_1_BF;Ex;As;3;feuille;230112_IH_GLS_sample_4-52;25.07352941;281.7647059;187.3161765;43.01470588;171.2867647;1.397058824;283.3823529;505;56.65441176;27.46323529;275.6985294;4.522058824;1862.573529
18.10.2022;eva2023;EVA_1_BF;Ex;As;3;feuille;230112_IH_GLS_sample_4-53;5.647425897;183.8065523;90.42121685;31.48205928;187.7067083;2.371294852;412.2308892;104.3057722;52.23088924;10.10920437;22.96411856;8.673946958;1111.950078
18.10.2022;eva2023;EVA_1_BF;Ex;As;3;feuille;230112_IH_GLS_sample_4-54;17.40370899;425.8202568;215.8630528;72.81027104;250.3851641;2.111269615;554.6077033;680.1997147;68.7874465;30.55634807;288.2453638;3.281027104;2610.071327
18.10.2022;eva2023;EVA_1_BF;An;As;3;feuille;230112_IH_GLS_sample_4-55;7.450980392;534.2602496;126.8805704;55.54367201;359.8930481;2.103386809;588.5561497;215.2228164;85.13368984;35.82887701;211.087344;5.490196078;2227.45098
18.10.2022;eva2023;EVA_1_BF;An;As;3;feuille;230112_IH_GLS_sample_4-56;15;344.4791667;301.5885417;47.5;225.7291667;1.927083333;423.8541667;208.3333333;42.44791667;33.56770833;261.484375;6.848958333;1912.760417
18.10.2022;eva2023;EVA_1_BF;An;As;3;feuille;230112_IH_GLS_sample_4-57;11.42857143;461.5413534;367.9699248;48.04511278;395.3759398;2.030075188;666.8796992;221.9172932;88.72180451;33.53383459;165.8646617;9.84962406;2473.157895
18.10.2022;eva2023;EVA_1_BF;Ma;As;3;feuille;230112_IH_GLS_sample_4-58;57.57673667;424.9434572;281.9709208;88.14216478;62.81098546;1.680129241;163.9741519;568.9499192;36.47819063;28.23909532;568.8529887;3.877221325;2287.495961
18.10.2022;eva2023;EVA_1_BF;Ma;As;3;feuille;230112_IH_GLS_sample_4-59;44.74576271;577.6579353;275.0077042;74.79198767;120.8628659;2.742681048;293.2819723;605.4853621;54.42218798;28.93682589;545.0231125;3.389830508;2626.348228
18.10.2022;eva2023;EVA_1_BF;Ma;As;3;feuille;230112_IH_GLS_sample_4-60;72.35209235;471.6594517;514.8917749;51.54401154;238.6724387;2.02020202;310.4184704;572.3520924;166.4069264;18.81673882;234.8629149;6.608946609;2660.606061
18.10.2022;eva2023;EVA_1_BF;Fe;Mo;3;feuille;230112_IH_GLS_sample_4-61;7.215815486;496.1120264;114.5634267;73.21252059;404.3163097;1.120263591;1022.668863;330.0164745;106.1943987;17.29818781;114.9588138;6.65568369;2694.332784
18.10.2022;eva2023;EVA_1_BF;Fe;Mo;3;feuille;230112_IH_GLS_sample_4-62;9.331797235;313.640553;118.4331797;68.5483871;167.9723502;0.622119816;442.1889401;245.1382488;47.02764977;19.17050691;132.5345622;3.456221198;1568.064516
18.10.2022;eva2023;EVA_1_BF;Fe;Mo;3;feuille;230112_IH_GLS_sample_4-63;4.782608696;411.6304348;95;63.91304348;275.8423913;0.733695652;837.0652174;254.7282609;74.18478261;16.71195652;88.58695652;3.342391304;2126.521739
18.10.2022;eva2023;EVA_1_BF;Ex;Mo;3;feuille;230112_IH_GLS_sample_4-64;22.74576271;451.3559322;175.2542373;74.6779661;224.779661;2.169491525;375.7966102;998.7118644;58.77966102;33.3559322;370.9491525;3.593220339;2792.169492
18.10.2022;eva2023;EVA_1_BF;Ex;Mo;3;feuille;230112_IH_GLS_sample_4-65;4.931506849;281.6780822;70.44520548;46.47260274;150.8561644;10.17123288;340.6506849;641.609589;40.4109589;35.47945205;511.0616438;3.52739726;2137.294521
18.10.2022;eva2023;EVA_1_BF;Ex;Mo;3;feuille;230112_IH_GLS_sample_4-66;4.075993092;206.5284974;52.36614853;32.5388601;110.6735751;0.725388601;257.9274611;336.4766839;40.44905009;17.3402418;141.5544041;2.210708117;1202.867012
18.10.2022;eva2023;EVA_1_BF;Ma;Mo;3;feuille;230112_IH_GLS_sample_4-67;10.90403338;339.2211405;220.4450626;36.63421419;197.4408901;1.112656467;439.2767733;209.9860918;26.00834492;17.57997218;31.62726008;7.92767733;1538.164117
18.10.2022;eva2023;EVA_1_BF;Ma;Mo;3;feuille;230112_IH_GLS_sample_4-68;13.02547771;322.6433121;208.1528662;28.08917197;102.2929936;1.369426752;164.7770701;194.3949045;14.45859873;14.01273885;110.8598726;4.012738854;1178.089172
18.10.2022;eva2023;EVA_1_BF;Ma;Mo;3;feuille;230112_IH_GLS_sample_4-69;47.79089376;570.623946;299.5952782;56.22259696;120.2698145;3.372681282;198.3136594;403.9123103;37.53794266;26.67790894;404.0809444;3.743676223;2172.141653
18.10.2022;eva2023;EVA_1_BF;An;Mo;3;feuille;230112_IH_GLS_sample_4-70;12.52713178;370.4496124;183.1317829;74.41860465;122.5736434;1.488372093;310.0465116;170.1085271;49.42635659;29.70542636;392.4031008;4.093023256;1720.372093
18.10.2022;eva2023;EVA_1_BF;An;Mo;3;feuille;230112_IH_GLS_sample_4-71;6.954022989;249.3390805;91.58045977;66.58045977;108.3908046;7.701149425;276.8390805;419.3678161;36.09195402;29.71264368;514.3678161;5.229885057;1812.155172
18.10.2022;eva2023;EVA_1_BF;An;Mo;3;feuille;230112_IH_GLS_sample_4-72;7.717391304;212.2826087;53.69565217;57.78985507;76.70289855;1.15942029;155.1086957;129.8913043;35.43478261;23.98550725;538.8043478;2.31884058;1294.891304
03.10.2023;eva2024;EVA_2_BF;Fe;Mo;1;feuille;240108_LM_GLS_colza_sample_1;23.58346095;356.5084227;203.0627871;26.64624809;242.5727412;0.918836141;319.754977;729.5558959;37.05972435;60.6431853;608.8820827;10.10719755;2619.295559
03.10.2023;eva2024;EVA_2_BF;Fe;Mo;1;feuille;240108_LM_GLS_colza_sample_2;0;8.4;4.4;0;6;0;8.4;12;0;0;12;0;51.2
03.10.2023;eva2024;EVA_2_BF;Fe;Mo;1;feuille;240108_LM_GLS_colza_sample_3;31.07142857;293.9285714;235.7142857;17.14285714;274.6428571;1.428571429;258.5714286;572.8571429;43.92857143;60.71428571;473.5714286;5.357142857;2268.928571
03.10.2023;eva2024;EVA_2_BF;Ma;Mo;1;feuille;240108_LM_GLS_colza_sample_4;111.6541353;684.962406;651.1278195;29.32330827;611.2781955;6.766917293;344.7368421;840.9774436;74.06015038;81.20300752;326.6917293;14.66165414;3777.443609
03.10.2023;eva2024;EVA_2_BF;Ma;Mo;1;feuille;240108_LM_GLS_colza_sample_5;126.6447368;534.2105263;576.6447368;22.03947368;397.6973684;5.592105263;222.3684211;1181.907895;63.81578947;106.25;796.7105263;8.881578947;4042.763158
