"","date_full","day","hour","sonde","value","variety","culture","rep"
"111","08.11.2023 16:30","08.11.2023 00:00","16:30:00","T_1",20.751076,"2","mono","4"
"112","08.11.2023 16:45","08.11.2023 00:00","16:45:00","T_1",20.701106,"2","mono","4"
"113","08.11.2023 17:00","08.11.2023 00:00","17:00:00","T_1",20.66113,"2","mono","4"
"114","08.11.2023 17:15","08.11.2023 00:00","17:15:00","T_1",20.721094,"2","mono","4"
"115","08.11.2023 17:30","08.11.2023 00:00","17:30:00","T_1",20.930968,"2","mono","4"
"116","08.11.2023 17:45","08.11.2023 00:00","17:45:00","T_1",20.96095,"2","mono","4"
"117","08.11.2023 18:00","08.11.2023 00:00","18:00:00","T_1",20.930968,"2","mono","4"
"118","08.11.2023 18:15","08.11.2023 00:00","18:15:00","T_1",20.880998,"2","mono","4"
"119","08.11.2023 18:30","08.11.2023 00:00","18:30:00","T_1",20.781058,"2","mono","4"
"120","08.11.2023 18:45","08.11.2023 00:00","18:45:00","T_1",20.691112,"2","mono","4"
"121","08.11.2023 19:00","08.11.2023 00:00","19:00:00","T_1",20.541202,"2","mono","4"
"122","08.11.2023 19:15","08.11.2023 00:00","19:15:00","T_1",20.431268,"2","mono","4"
"123","08.11.2023 19:30","08.11.2023 00:00","19:30:00","T_1",20.381298,"2","mono","4"
"124","08.11.2023 19:45","08.11.2023 00:00","19:45:00","T_1",20.251376,"2","mono","4"
"125","08.11.2023 20:00","08.11.2023 00:00","20:00:00","T_1",20.11146,"2","mono","4"
"126","08.11.2023 20:15","08.11.2023 00:00","20:15:00","T_1",19.981538,"2","mono","4"
"127","08.11.2023 20:30","08.11.2023 00:00","20:30:00","T_1",19.891592,"2","mono","4"
"128","08.11.2023 20:45","08.11.2023 00:00","20:45:00","T_1",19.841622,"2","mono","4"
"129","08.11.2023 21:00","08.11.2023 00:00","21:00:00","T_1",19.751676,"2","mono","4"
"130","08.11.2023 21:15","08.11.2023 00:00","21:15:00","T_1",19.681718,"2","mono","4"
"131","08.11.2023 21:30","08.11.2023 00:00","21:30:00","T_1",19.621754,"2","mono","4"
"132","08.11.2023 21:45","08.11.2023 00:00","21:45:00","T_1",19.56179,"2","mono","4"
"133","08.11.2023 22:00","08.11.2023 00:00","22:00:00","T_1",19.51182,"2","mono","4"
"134","08.11.2023 22:15","08.11.2023 00:00","22:15:00","T_1",19.441862,"2","mono","4"
"135","08.11.2023 22:30","08.11.2023 00:00","22:30:00","T_1",19.371904,"2","mono","4"
"136","08.11.2023 22:45","08.11.2023 00:00","22:45:00","T_1",19.31194,"2","mono","4"
"137","08.11.2023 23:00","08.11.2023 00:00","23:00:00","T_1",19.231988,"2","mono","4"
"138","08.11.2023 23:15","08.11.2023 00:00","23:15:00","T_1",19.172024,"2","mono","4"
"139","08.11.2023 23:30","08.11.2023 00:00","23:30:00","T_1",19.152036,"2","mono","4"
"140","08.11.2023 23:45","08.11.2023 00:00","23:45:00","T_1",19.122054,"2","mono","4"
"141","09.11.2023 00:00","09.11.2023 00:00","00:00:00","T_1",19.06209,"2","mono","4"
"142","09.11.2023 00:15","09.11.2023 00:00","00:15:00","T_1",19.002126,"2","mono","4"
"143","09.11.2023 00:30","09.11.2023 00:00","00:30:00","T_1",18.992132,"2","mono","4"
"144","09.11.2023 00:45","09.11.2023 00:00","00:45:00","T_1",18.992132,"2","mono","4"
"145","09.11.2023 01:00","09.11.2023 00:00","01:00:00","T_1",18.96215,"2","mono","4"
"146","09.11.2023 01:15","09.11.2023 00:00","01:15:00","T_1",18.91218,"2","mono","4"
"147","09.11.2023 01:30","09.11.2023 00:00","01:30:00","T_1",18.922174,"2","mono","4"
"148","09.11.2023 01:45","09.11.2023 00:00","01:45:00","T_1",18.972144,"2","mono","4"
"149","09.11.2023 02:00","09.11.2023 00:00","02:00:00","T_1",19.002126,"2","mono","4"
"150","09.11.2023 02:15","09.11.2023 00:00","02:15:00","T_1",19.022114,"2","mono","4"
"151","09.11.2023 02:30","09.11.2023 00:00","02:30:00","T_1",19.022114,"2","mono","4"
"152","09.11.2023 02:45","09.11.2023 00:00","02:45:00","T_1",19.102066,"2","mono","4"
"153","09.11.2023 03:00","09.11.2023 00:00","03:00:00","T_1",19.142042,"2","mono","4"
"154","09.11.2023 03:15","09.11.2023 00:00","03:15:00","T_1",19.221994,"2","mono","4"
"155","09.11.2023 03:30","09.11.2023 00:00","03:30:00","T_1",19.212,"2","mono","4"
"156","09.11.2023 03:45","09.11.2023 00:00","03:45:00","T_1",19.202006,"2","mono","4"
"157","09.11.2023 04:00","09.11.2023 00:00","04:00:00","T_1",19.202006,"2","mono","4"
"158","09.11.2023 04:15","09.11.2023 00:00","04:15:00","T_1",19.221994,"2","mono","4"
"159","09.11.2023 04:30","09.11.2023 00:00","04:30:00","T_1",19.192012,"2","mono","4"
"160","09.11.2023 04:45","09.11.2023 00:00","04:45:00","T_1",19.192012,"2","mono","4"
"161","09.11.2023 05:00","09.11.2023 00:00","05:00:00","T_1",19.192012,"2","mono","4"
"162","09.11.2023 05:15","09.11.2023 00:00","05:15:00","T_1",19.172024,"2","mono","4"
"163","09.11.2023 05:30","09.11.2023 00:00","05:30:00","T_1",19.132048,"2","mono","4"
"164","09.11.2023 05:45","09.11.2023 00:00","05:45:00","T_1",19.152036,"2","mono","4"
"165","09.11.2023 06:00","09.11.2023 00:00","06:00:00","T_1",19.16203,"2","mono","4"
"166","09.11.2023 06:15","09.11.2023 00:00","06:15:00","T_1",19.142042,"2","mono","4"
"167","09.11.2023 06:30","09.11.2023 00:00","06:30:00","T_1",19.16203,"2","mono","4"
"168","09.11.2023 06:45","09.11.2023 00:00","06:45:00","T_1",19.132048,"2","mono","4"
"169","09.11.2023 07:00","09.11.2023 00:00","07:00:00","T_1",19.122054,"2","mono","4"
"170","09.11.2023 07:15","09.11.2023 00:00","07:15:00","T_1",19.102066,"2","mono","4"
"171","09.11.2023 07:30","09.11.2023 00:00","07:30:00","T_1",19.06209,"2","mono","4"
"172","09.11.2023 07:45","09.11.2023 00:00","07:45:00","T_1",19.072084,"2","mono","4"
"173","09.11.2023 08:00","09.11.2023 00:00","08:00:00","T_1",19.06209,"2","mono","4"
"174","09.11.2023 08:15","09.11.2023 00:00","08:15:00","T_1",19.042102,"2","mono","4"
"175","09.11.2023 08:30","09.11.2023 00:00","08:30:00","T_1",19.032108,"2","mono","4"
"176","09.11.2023 08:45","09.11.2023 00:00","08:45:00","T_1",19.032108,"2","mono","4"
"177","09.11.2023 09:00","09.11.2023 00:00","09:00:00","T_1",19.032108,"2","mono","4"
"178","09.11.2023 09:15","09.11.2023 00:00","09:15:00","T_1",19.052096,"2","mono","4"
"179","09.11.2023 09:30","09.11.2023 00:00","09:30:00","T_1",19.032108,"2","mono","4"
"180","09.11.2023 09:45","09.11.2023 00:00","09:45:00","T_1",19.06209,"2","mono","4"
"181","09.11.2023 10:00","09.11.2023 00:00","10:00:00","T_1",19.052096,"2","mono","4"
"182","09.11.2023 10:15","09.11.2023 00:00","10:15:00","T_1",19.052096,"2","mono","4"
"183","09.11.2023 10:30","09.11.2023 00:00","10:30:00","T_1",19.132048,"2","mono","4"
"184","09.11.2023 10:45","09.11.2023 00:00","10:45:00","T_1",19.142042,"2","mono","4"
"185","09.11.2023 11:00","09.11.2023 00:00","11:00:00","T_1",19.16203,"2","mono","4"
"186","09.11.2023 11:15","09.11.2023 00:00","11:15:00","T_1",19.132048,"2","mono","4"
"187","09.11.2023 11:30","09.11.2023 00:00","11:30:00","T_1",19.122054,"2","mono","4"
"188","09.11.2023 11:45","09.11.2023 00:00","11:45:00","T_1",19.142042,"2","mono","4"
"189","09.11.2023 12:00","09.11.2023 00:00","12:00:00","T_1",19.16203,"2","mono","4"
"190","09.11.2023 12:15","09.11.2023 00:00","12:15:00","T_1",19.16203,"2","mono","4"
"191","09.11.2023 12:30","09.11.2023 00:00","12:30:00","T_1",19.132048,"2","mono","4"
"192","09.11.2023 12:45","09.11.2023 00:00","12:45:00","T_1",19.142042,"2","mono","4"
"193","09.11.2023 13:00","09.11.2023 00:00","13:00:00","T_1",19.16203,"2","mono","4"
"194","09.11.2023 13:15","09.11.2023 00:00","13:15:00","T_1",19.172024,"2","mono","4"
"195","09.11.2023 13:30","09.11.2023 00:00","13:30:00","T_1",19.142042,"2","mono","4"
"196","09.11.2023 13:45","09.11.2023 00:00","13:45:00","T_1",19.142042,"2","mono","4"
"197","09.11.2023 14:00","09.11.2023 00:00","14:00:00","T_1",19.142042,"2","mono","4"
"198","09.11.2023 14:15","09.11.2023 00:00","14:15:00","T_1",19.152036,"2","mono","4"
"199","09.11.2023 14:30","09.11.2023 00:00","14:30:00","T_1",19.212,"2","mono","4"
"200","09.11.2023 14:45","09.11.2023 00:00","14:45:00","T_1",19.251976,"2","mono","4"
"201","09.11.2023 15:00","09.11.2023 00:00","15:00:00","T_1",19.231988,"2","mono","4"
"202","09.11.2023 15:15","09.11.2023 00:00","15:15:00","T_1",19.192012,"2","mono","4"
"203","09.11.2023 15:30","09.11.2023 00:00","15:30:00","T_1",19.182018,"2","mono","4"
"204","09.11.2023 15:45","09.11.2023 00:00","15:45:00","T_1",19.212,"2","mono","4"
"205","09.11.2023 16:00","09.11.2023 00:00","16:00:00","T_1",19.212,"2","mono","4"
"206","09.11.2023 16:15","09.11.2023 00:00","16:15:00","T_1",19.192012,"2","mono","4"
"207","09.11.2023 16:30","09.11.2023 00:00","16:30:00","T_1",19.16203,"2","mono","4"
"208","09.11.2023 16:45","09.11.2023 00:00","16:45:00","T_1",19.142042,"2","mono","4"
"209","09.11.2023 17:00","09.11.2023 00:00","17:00:00","T_1",19.172024,"2","mono","4"
"210","09.11.2023 17:15","09.11.2023 00:00","17:15:00","T_1",19.142042,"2","mono","4"
"211","09.11.2023 17:30","09.11.2023 00:00","17:30:00","T_1",19.142042,"2","mono","4"
"212","09.11.2023 17:45","09.11.2023 00:00","17:45:00","T_1",19.142042,"2","mono","4"
"213","09.11.2023 18:00","09.11.2023 00:00","18:00:00","T_1",19.102066,"2","mono","4"
"214","09.11.2023 18:15","09.11.2023 00:00","18:15:00","T_1",19.06209,"2","mono","4"
"215","09.11.2023 18:30","09.11.2023 00:00","18:30:00","T_1",19.052096,"2","mono","4"
"216","09.11.2023 18:45","09.11.2023 00:00","18:45:00","T_1",19.032108,"2","mono","4"
"217","09.11.2023 19:00","09.11.2023 00:00","19:00:00","T_1",18.892192,"2","mono","4"
"218","09.11.2023 19:15","09.11.2023 00:00","19:15:00","T_1",18.782258,"2","mono","4"
"219","09.11.2023 19:30","09.11.2023 00:00","19:30:00","T_1",18.702306,"2","mono","4"
"220","09.11.2023 19:45","09.11.2023 00:00","19:45:00","T_1",18.602366,"2","mono","4"
"221","09.11.2023 20:00","09.11.2023 00:00","20:00:00","T_1",18.51242,"2","mono","4"
"222","09.11.2023 20:15","09.11.2023 00:00","20:15:00","T_1",18.442462,"2","mono","4"
"223","09.11.2023 20:30","09.11.2023 00:00","20:30:00","T_1",18.422474,"2","mono","4"
"224","09.11.2023 20:45","09.11.2023 00:00","20:45:00","T_1",18.332528,"2","mono","4"
"225","09.11.2023 21:00","09.11.2023 00:00","21:00:00","T_1",18.282558,"2","mono","4"
"226","09.11.2023 21:15","09.11.2023 00:00","21:15:00","T_1",18.272564,"2","mono","4"
"227","09.11.2023 21:30","09.11.2023 00:00","21:30:00","T_1",18.222594,"2","mono","4"
"228","09.11.2023 21:45","09.11.2023 00:00","21:45:00","T_1",18.2126,"2","mono","4"
"229","09.11.2023 22:00","09.11.2023 00:00","22:00:00","T_1",18.152636,"2","mono","4"
"230","09.11.2023 22:15","09.11.2023 00:00","22:15:00","T_1",18.16263,"2","mono","4"
"231","09.11.2023 22:30","09.11.2023 00:00","22:30:00","T_1",18.122654,"2","mono","4"
"232","09.11.2023 22:45","09.11.2023 00:00","22:45:00","T_1",18.092672,"2","mono","4"
"233","09.11.2023 23:00","09.11.2023 00:00","23:00:00","T_1",18.092672,"2","mono","4"
"234","09.11.2023 23:15","09.11.2023 00:00","23:15:00","T_1",18.11266,"2","mono","4"
"235","09.11.2023 23:30","09.11.2023 00:00","23:30:00","T_1",18.072684,"2","mono","4"
"236","09.11.2023 23:45","09.11.2023 00:00","23:45:00","T_1",18.032708,"2","mono","4"
"237","10.11.2023 00:00","10.11.2023 00:00","00:00:00","T_1",18.002726,"2","mono","4"
"238","10.11.2023 00:15","10.11.2023 00:00","00:15:00","T_1",17.992732,"2","mono","4"
"239","10.11.2023 00:30","10.11.2023 00:00","00:30:00","T_1",17.952756,"2","mono","4"
"240","10.11.2023 00:45","10.11.2023 00:00","00:45:00","T_1",17.922774,"2","mono","4"
"241","10.11.2023 01:00","10.11.2023 00:00","01:00:00","T_1",17.932768,"2","mono","4"
"242","10.11.2023 01:15","10.11.2023 00:00","01:15:00","T_1",17.91278,"2","mono","4"
"243","10.11.2023 01:30","10.11.2023 00:00","01:30:00","T_1",17.922774,"2","mono","4"
"244","10.11.2023 01:45","10.11.2023 00:00","01:45:00","T_1",17.982738,"2","mono","4"
"245","10.11.2023 02:00","10.11.2023 00:00","02:00:00","T_1",18.092672,"2","mono","4"
"246","10.11.2023 02:15","10.11.2023 00:00","02:15:00","T_1",18.132648,"2","mono","4"
"247","10.11.2023 02:30","10.11.2023 00:00","02:30:00","T_1",18.172624,"2","mono","4"
"248","10.11.2023 02:45","10.11.2023 00:00","02:45:00","T_1",18.2126,"2","mono","4"
"249","10.11.2023 03:00","10.11.2023 00:00","03:00:00","T_1",18.222594,"2","mono","4"
"250","10.11.2023 03:15","10.11.2023 00:00","03:15:00","T_1",18.222594,"2","mono","4"
"251","10.11.2023 03:30","10.11.2023 00:00","03:30:00","T_1",18.2126,"2","mono","4"
"252","10.11.2023 03:45","10.11.2023 00:00","03:45:00","T_1",18.202606,"2","mono","4"
"253","10.11.2023 04:00","10.11.2023 00:00","04:00:00","T_1",18.2126,"2","mono","4"
"254","10.11.2023 04:15","10.11.2023 00:00","04:15:00","T_1",18.26257,"2","mono","4"
"255","10.11.2023 04:30","10.11.2023 00:00","04:30:00","T_1",18.302546,"2","mono","4"
"256","10.11.2023 04:45","10.11.2023 00:00","04:45:00","T_1",18.252576,"2","mono","4"
"257","10.11.2023 05:00","10.11.2023 00:00","05:00:00","T_1",18.242582,"2","mono","4"
"258","10.11.2023 05:15","10.11.2023 00:00","05:15:00","T_1",18.282558,"2","mono","4"
"259","10.11.2023 05:30","10.11.2023 00:00","05:30:00","T_1",18.352516,"2","mono","4"
"260","10.11.2023 05:45","10.11.2023 00:00","05:45:00","T_1",18.372504,"2","mono","4"
"261","10.11.2023 06:00","10.11.2023 00:00","06:00:00","T_1",18.372504,"2","mono","4"
"262","10.11.2023 06:15","10.11.2023 00:00","06:15:00","T_1",18.382498,"2","mono","4"
"263","10.11.2023 06:30","10.11.2023 00:00","06:30:00","T_1",18.392492,"2","mono","4"
"264","10.11.2023 06:45","10.11.2023 00:00","06:45:00","T_1",18.392492,"2","mono","4"
"265","10.11.2023 07:00","10.11.2023 00:00","07:00:00","T_1",18.402486,"2","mono","4"
"266","10.11.2023 07:15","10.11.2023 00:00","07:15:00","T_1",18.402486,"2","mono","4"
"267","10.11.2023 07:30","10.11.2023 00:00","07:30:00","T_1",18.392492,"2","mono","4"
"268","10.11.2023 07:45","10.11.2023 00:00","07:45:00","T_1",18.41248,"2","mono","4"
"269","10.11.2023 08:00","10.11.2023 00:00","08:00:00","T_1",18.402486,"2","mono","4"
"270","10.11.2023 08:15","10.11.2023 00:00","08:15:00","T_1",18.392492,"2","mono","4"
"271","10.11.2023 08:30","10.11.2023 00:00","08:30:00","T_1",18.41248,"2","mono","4"
"272","10.11.2023 08:45","10.11.2023 00:00","08:45:00","T_1",18.422474,"2","mono","4"
"273","10.11.2023 09:00","10.11.2023 00:00","09:00:00","T_1",18.422474,"2","mono","4"
"274","10.11.2023 09:15","10.11.2023 00:00","09:15:00","T_1",18.442462,"2","mono","4"
"275","10.11.2023 09:30","10.11.2023 00:00","09:30:00","T_1",18.452456,"2","mono","4"
"276","10.11.2023 09:45","10.11.2023 00:00","09:45:00","T_1",18.622354,"2","mono","4"
"277","10.11.2023 10:00","10.11.2023 00:00","10:00:00","T_1",20.131448,"2","mono","4"
"278","10.11.2023 10:15","10.11.2023 00:00","10:15:00","T_1",20.091472,"2","mono","4"
"279","10.11.2023 10:30","10.11.2023 00:00","10:30:00","T_1",20.91098,"2","mono","4"
"280","10.11.2023 10:45","10.11.2023 00:00","10:45:00","T_1",21.31074,"2","mono","4"
"281","10.11.2023 11:00","10.11.2023 00:00","11:00:00","T_1",20.601166,"2","mono","4"
"282","10.11.2023 11:15","10.11.2023 00:00","11:15:00","T_1",20.351316,"2","mono","4"
"283","10.11.2023 11:30","10.11.2023 00:00","11:30:00","T_1",20.381298,"2","mono","4"
"284","10.11.2023 11:45","10.11.2023 00:00","11:45:00","T_1",20.251376,"2","mono","4"
